Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-07 05:00:00,Armenia,Armenia,AM,158.38,219.97,57.19,19.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 06:00:00,Armenia,Armenia,AM,136.41,192.76,63.13,24.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 07:00:00,Armenia,Armenia,AM,136.0,192.46,63.24,25.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 08:00:00,Armenia,Armenia,AM,125.27,178.77,66.14,26.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 09:00:00,Armenia,Armenia,AM,122.13,174.87,66.99,27.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 10:00:00,Armenia,Armenia,AM,118.97,170.62,67.84,28.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 11:00:00,Armenia,Armenia,AM,119.12,170.59,67.81,26.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 12:00:00,Armenia,Armenia,AM,155.54,216.04,57.96,20.08,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 13:00:00,Armenia,Armenia,AM,162.24,224.4,56.15,17.33,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 14:00:00,Armenia,Armenia,AM,150.85,210.09,59.23,20.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 15:00:00,Armenia,Armenia,AM,162.89,224.46,55.98,16.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 16:00:00,Armenia,Armenia,AM,166.98,229.51,54.87,14.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 17:00:00,Armenia,Armenia,AM,156.14,215.7,57.8,16.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 18:00:00,Armenia,Armenia,AM,160.17,220.84,56.71,16.03,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 19:00:00,Armenia,Armenia,AM,159.55,220.02,56.88,15.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 20:00:00,Armenia,Armenia,AM,169.24,232.03,54.26,11.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 21:00:00,Armenia,Armenia,AM,169.1,231.47,54.3,8.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 22:00:00,Armenia,Armenia,AM,174.95,238.91,52.72,7.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-07 23:00:00,Armenia,Armenia,AM,174.21,237.81,52.92,6.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 00:00:00,Armenia,Armenia,AM,183.91,250.4,50.3,6.79,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 01:00:00,Armenia,Armenia,AM,186.61,253.78,49.57,5.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 02:00:00,Armenia,Armenia,AM,194.37,263.69,47.47,4.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 03:00:00,Armenia,Armenia,AM,180.63,247.61,51.18,14.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 04:00:00,Armenia,Armenia,AM,171.72,236.83,53.59,20.2,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 05:00:00,Armenia,Armenia,AM,170.79,235.97,53.84,20.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 06:00:00,Armenia,Armenia,AM,150.09,210.01,59.43,23.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 07:00:00,Armenia,Armenia,AM,150.43,210.62,59.34,24.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 08:00:00,Armenia,Armenia,AM,144.68,203.4,60.9,25.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 09:00:00,Armenia,Armenia,AM,145.09,204.03,60.79,26.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 10:00:00,Armenia,Armenia,AM,142.79,201.06,61.41,26.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 11:00:00,Armenia,Armenia,AM,143.06,201.17,61.34,24.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 12:00:00,Armenia,Armenia,AM,175.23,241.13,52.64,18.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 13:00:00,Armenia,Armenia,AM,172.01,237.0,53.51,17.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 14:00:00,Armenia,Armenia,AM,164.9,228.14,55.43,20.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 15:00:00,Armenia,Armenia,AM,177.92,243.8,51.91,16.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 16:00:00,Armenia,Armenia,AM,184.02,251.37,50.27,13.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 17:00:00,Armenia,Armenia,AM,171.4,235.27,53.67,15.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 18:00:00,Armenia,Armenia,AM,172.77,237.01,53.31,15.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 19:00:00,Armenia,Armenia,AM,172.68,236.78,53.33,14.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 20:00:00,Armenia,Armenia,AM,167.51,229.85,54.73,12.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 21:00:00,Armenia,Armenia,AM,168.06,230.16,54.58,8.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 22:00:00,Armenia,Armenia,AM,174.24,238.03,52.91,7.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-08 23:00:00,Armenia,Armenia,AM,172.06,235.09,53.5,6.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 00:00:00,Armenia,Armenia,AM,174.22,237.96,52.91,7.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 01:00:00,Armenia,Armenia,AM,178.41,243.25,51.78,6.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 02:00:00,Armenia,Armenia,AM,187.46,254.82,49.33,5.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 03:00:00,Armenia,Armenia,AM,171.81,236.41,53.57,15.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 04:00:00,Armenia,Armenia,AM,159.64,221.44,56.85,21.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 05:00:00,Armenia,Armenia,AM,161.46,224.06,56.36,21.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 06:00:00,Armenia,Armenia,AM,150.4,210.22,59.35,23.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 07:00:00,Armenia,Armenia,AM,147.21,206.4,60.21,25.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 08:00:00,Armenia,Armenia,AM,144.21,202.57,61.03,25.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 09:00:00,Armenia,Armenia,AM,142.06,199.94,61.61,26.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 10:00:00,Armenia,Armenia,AM,139.63,196.67,62.26,26.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 11:00:00,Armenia,Armenia,AM,139.91,196.79,62.19,24.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 12:00:00,Armenia,Armenia,AM,166.53,230.13,54.99,20.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 13:00:00,Armenia,Armenia,AM,165.74,229.16,55.21,19.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 14:00:00,Armenia,Armenia,AM,162.75,225.3,56.01,20.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 15:00:00,Armenia,Armenia,AM,173.36,237.92,53.15,16.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 16:00:00,Armenia,Armenia,AM,177.77,243.41,51.95,14.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 17:00:00,Armenia,Armenia,AM,160.35,221.16,56.66,16.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 18:00:00,Armenia,Armenia,AM,163.05,224.61,55.93,16.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 19:00:00,Armenia,Armenia,AM,166.85,229.37,54.9,15.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 20:00:00,Armenia,Armenia,AM,165.78,227.72,55.19,12.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 21:00:00,Armenia,Armenia,AM,168.64,230.95,54.42,9.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 22:00:00,Armenia,Armenia,AM,175.27,239.35,52.63,7.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-09 23:00:00,Armenia,Armenia,AM,172.79,236.12,53.3,7.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 00:00:00,Armenia,Armenia,AM,174.28,238.06,52.9,7.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 01:00:00,Armenia,Armenia,AM,178.84,243.74,51.66,5.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 02:00:00,Armenia,Armenia,AM,188.43,255.98,49.07,4.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 03:00:00,Armenia,Armenia,AM,173.57,238.47,53.09,13.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 04:00:00,Armenia,Armenia,AM,163.15,225.46,55.91,20.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 05:00:00,Armenia,Armenia,AM,166.18,229.51,55.09,19.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 06:00:00,Armenia,Armenia,AM,160.7,222.89,56.57,21.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 07:00:00,Armenia,Armenia,AM,158.56,220.37,57.15,22.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 08:00:00,Armenia,Armenia,AM,161.2,223.78,56.43,22.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 09:00:00,Armenia,Armenia,AM,162.48,225.4,56.09,22.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 10:00:00,Armenia,Armenia,AM,158.26,219.88,57.23,22.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 11:00:00,Armenia,Armenia,AM,161.8,224.18,56.27,20.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 12:00:00,Armenia,Armenia,AM,168.94,232.92,54.34,19.59,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 13:00:00,Armenia,Armenia,AM,172.07,236.95,53.5,18.45,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 14:00:00,Armenia,Armenia,AM,171.47,236.47,53.66,19.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 15:00:00,Armenia,Armenia,AM,182.47,249.5,50.68,14.77,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 16:00:00,Armenia,Armenia,AM,188.41,256.77,49.08,11.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 17:00:00,Armenia,Armenia,AM,175.84,240.79,52.48,13.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 18:00:00,Armenia,Armenia,AM,176.19,241.25,52.38,13.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 19:00:00,Armenia,Armenia,AM,179.13,244.97,51.59,12.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 20:00:00,Armenia,Armenia,AM,176.72,241.76,52.24,12.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 21:00:00,Armenia,Armenia,AM,177.99,242.97,51.89,8.55,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 22:00:00,Armenia,Armenia,AM,184.64,251.39,50.1,7.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-10 23:00:00,Armenia,Armenia,AM,182.42,248.43,50.7,6.38,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 00:00:00,Armenia,Armenia,AM,181.95,247.9,50.82,6.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 01:00:00,Armenia,Armenia,AM,186.1,253.08,49.7,5.46,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 02:00:00,Armenia,Armenia,AM,194.19,263.44,47.52,4.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 03:00:00,Armenia,Armenia,AM,180.82,247.88,51.13,13.87,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 04:00:00,Armenia,Armenia,AM,169.21,233.61,54.27,20.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 05:00:00,Armenia,Armenia,AM,170.46,235.5,53.93,20.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 06:00:00,Armenia,Armenia,AM,164.11,227.69,55.65,22.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 07:00:00,Armenia,Armenia,AM,163.09,226.48,55.92,22.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 08:00:00,Armenia,Armenia,AM,161.24,224.07,56.42,23.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 09:00:00,Armenia,Armenia,AM,157.67,219.56,57.39,23.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 10:00:00,Armenia,Armenia,AM,151.0,210.9,59.19,24.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 11:00:00,Armenia,Armenia,AM,153.41,213.67,58.54,22.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 12:00:00,Armenia,Armenia,AM,173.68,239.24,53.06,19.76,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 13:00:00,Armenia,Armenia,AM,175.21,241.22,52.65,18.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 14:00:00,Armenia,Armenia,AM,173.46,238.89,53.12,18.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 15:00:00,Armenia,Armenia,AM,185.31,253.11,49.92,14.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 16:00:00,Armenia,Armenia,AM,188.38,256.83,49.09,12.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 17:00:00,Armenia,Armenia,AM,177.88,243.44,51.93,13.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 18:00:00,Armenia,Armenia,AM,179.85,245.93,51.39,13.24,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 19:00:00,Armenia,Armenia,AM,183.28,250.25,50.46,12.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 20:00:00,Armenia,Armenia,AM,185.0,252.2,50.0,10.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 21:00:00,Armenia,Armenia,AM,187.74,255.29,49.26,6.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 22:00:00,Armenia,Armenia,AM,190.9,259.29,48.41,5.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-11 23:00:00,Armenia,Armenia,AM,188.21,255.77,49.13,5.13,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 00:00:00,Armenia,Armenia,AM,185.88,252.95,49.76,6.72,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 01:00:00,Armenia,Armenia,AM,190.12,258.23,48.62,5.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 02:00:00,Armenia,Armenia,AM,197.01,267.08,46.75,4.68,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 03:00:00,Armenia,Armenia,AM,182.69,250.25,50.63,13.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 04:00:00,Armenia,Armenia,AM,171.01,235.88,53.78,20.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 05:00:00,Armenia,Armenia,AM,172.44,238.03,53.39,20.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 06:00:00,Armenia,Armenia,AM,161.73,224.82,56.29,22.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 07:00:00,Armenia,Armenia,AM,159.21,221.61,56.97,23.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 08:00:00,Armenia,Armenia,AM,151.08,211.37,59.17,25.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 09:00:00,Armenia,Armenia,AM,146.28,205.22,60.47,25.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 10:00:00,Armenia,Armenia,AM,148.3,207.19,59.92,24.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 11:00:00,Armenia,Armenia,AM,152.51,212.3,58.78,21.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 12:00:00,Armenia,Armenia,AM,174.39,239.83,52.87,19.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 13:00:00,Armenia,Armenia,AM,171.7,236.52,53.6,18.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 14:00:00,Armenia,Armenia,AM,165.01,228.35,55.4,20.53,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 15:00:00,Armenia,Armenia,AM,174.58,239.5,52.82,16.37,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 16:00:00,Armenia,Armenia,AM,184.42,251.95,50.16,14.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 17:00:00,Armenia,Armenia,AM,174.62,239.47,52.8,15.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 18:00:00,Armenia,Armenia,AM,172.84,237.14,53.29,15.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 19:00:00,Armenia,Armenia,AM,173.95,238.48,52.99,14.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 20:00:00,Armenia,Armenia,AM,167.49,230.18,54.73,14.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 21:00:00,Armenia,Armenia,AM,168.73,231.26,54.4,10.64,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 22:00:00,Armenia,Armenia,AM,177.97,243.01,51.9,9.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-12 23:00:00,Armenia,Armenia,AM,177.49,242.24,52.03,7.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 00:00:00,Armenia,Armenia,AM,169.97,232.56,54.06,8.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 01:00:00,Armenia,Armenia,AM,175.46,239.39,52.58,5.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 02:00:00,Armenia,Armenia,AM,177.64,242.08,51.99,4.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 03:00:00,Armenia,Armenia,AM,165.63,227.89,55.23,12.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 04:00:00,Armenia,Armenia,AM,157.99,218.53,57.3,17.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 05:00:00,Armenia,Armenia,AM,159.83,221.2,56.8,18.05,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 06:00:00,Armenia,Armenia,AM,146.74,205.41,60.34,23.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 07:00:00,Armenia,Armenia,AM,145.12,203.5,60.78,23.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 08:00:00,Armenia,Armenia,AM,144.17,202.35,61.04,24.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 09:00:00,Armenia,Armenia,AM,141.53,199.13,61.75,25.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-13 10:00:00,Armenia,Armenia,AM,139.22,196.17,62.37,26.1,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
